"ChargePeriodStartTimestamp","ChargePeriodStartDate","Metric","ProjectId","ProjectName","Charges (USD)","Usage","Formatted Usage"
"2026-07-25T07:00:00.000Z","2026-07-25","Fluid Provisioned Memory","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00016088029866666667,0.015177386666666667,"0.02 GB Hrs"
"2026-07-25T07:00:00.000Z","2026-07-25","Function Invocations","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.00011640000000000001,194,"194 Invocations"
"2026-07-25T07:00:00.000Z","2026-07-25","Function Invocations","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0006372,1062,"1,062 Invocations"
"2026-07-25T07:00:00.000Z","2026-07-25","Function Invocations","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0000276,46,"46 Invocations"
"2026-07-25T07:00:00.000Z","2026-07-25","Edge Requests - Additional CPU Duration","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.000012833333333333335,0.0000361111,"130 ms"
"2026-07-25T07:00:00.000Z","2026-07-25","Edge Requests - Additional CPU Duration","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.000002166666666666667,0.0000055556,"20 ms"
"2026-07-25T07:00:00.000Z","2026-07-25","Fast Data Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,0.008844959,"8.84 MB"
"2026-07-25T07:00:00.000Z","2026-07-25","Fast Data Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,0.013150379,"13.15 MB"
"2026-07-25T07:00:00.000Z","2026-07-25","Fast Data Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,0.001420109,"1.42 MB"
"2026-07-25T07:00:00.000Z","2026-07-25","Blob Storage Size","","",0.06899089908005876,2.9996043078,"3 GB"
"2026-07-25T07:00:00.000Z","2026-07-25","Web Analytics Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00009,3,"3 Events"
"2026-07-25T07:00:00.000Z","2026-07-25","Edge Requests","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,753,"753 Requests"
"2026-07-25T07:00:00.000Z","2026-07-25","Edge Requests","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,841,"841 Requests"
"2026-07-25T07:00:00.000Z","2026-07-25","Edge Requests","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,229,"229 Requests"
"2026-07-25T07:00:00.000Z","2026-07-25","Edge Requests","","",0,152,"152 Requests"
"2026-07-25T07:00:00.000Z","2026-07-25","Image Optimization Cache Reads","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0000012,3,"3 Reads"
"2026-07-25T07:00:00.000Z","2026-07-25","Fluid Active CPU","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.00042743055555555557,0.0032249999906178517,"11.61 seconds"
"2026-07-25T07:00:00.000Z","2026-07-25","Fluid Active CPU","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.001495186111111111,0.010980555398271035,"39.53 seconds"
"2026-07-25T07:00:00.000Z","2026-07-25","Fluid Active CPU","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0003374222222222222,0.002636111111111111,"9.49 seconds"
"2026-07-25T07:00:00.000Z","2026-07-25","Pro","","",0.6451612903225806,0,""
"2026-07-25T07:00:00.000Z","2026-07-25","Observability Events","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0004848,404,"404 Events"
"2026-07-25T07:00:00.000Z","2026-07-25","Observability Events","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0023676,1973,"1,973 Events"
"2026-07-25T07:00:00.000Z","2026-07-25","Observability Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0008544000000000001,712,"712 Events"
"2026-07-25T07:00:00.000Z","2026-07-25","Fast Origin Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.00009308841000000002,0.000689674,"689.67 kB"
"2026-07-25T07:00:00.000Z","2026-07-25","Fast Origin Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.00154423543,0.007157175,"7.16 MB"
"2026-07-25T07:00:00.000Z","2026-07-25","Fast Origin Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00006305856,0.0010099350000000002,"1.01 MB"
"2026-07-25T07:00:00.000Z","2026-07-25","Fast Origin Transfer","","",0.00009723588,0.001620598,"1.62 MB"
"2026-07-25T07:00:00.000Z","2026-07-25","Build CPU Minutes","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.112,32,"32 minutes"
"2026-07-25T07:00:00.000Z","2026-07-25","Blob Simple Operations","","",0.0000472,118,"118 Operations"
"2026-07-25T07:00:00.000Z","2026-07-25","ISR Reads","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00006599999999999999,165,"165 Reads"
"2026-07-25T07:00:00.000Z","2026-07-25","ISR Reads","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.000010799999999999998,27,"27 Reads"
"2026-07-25T07:00:00.000Z","2026-07-25","ISR Reads","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.000011599999999999999,29,"29 Reads"
"2026-07-25T07:00:00.000Z","2026-07-25","Blob Advanced Operations","","",0.00003,6,"6 Operations"
"2026-07-25T07:00:00.000Z","2026-07-25","Blob Data Transfer","","",0.000130935688,0.001954264,"1.95 MB"
"2026-07-26T07:00:00.000Z","2026-07-26","Fluid Provisioned Memory","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0014295338666666666,0.13419007991344978,"0.13 GB Hrs"
"2026-07-26T07:00:00.000Z","2026-07-26","Fluid Provisioned Memory","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.00020475471644444449,0.01813845329465751,"0.02 GB Hrs"
"2026-07-26T07:00:00.000Z","2026-07-26","Fluid Provisioned Memory","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00014849422222222222,0.014008888891892732,"0.01 GB Hrs"
"2026-07-26T07:00:00.000Z","2026-07-26","Function Invocations","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.00041519999999999995,691.9999999999999,"692 Invocations"
"2026-07-26T07:00:00.000Z","2026-07-26","Function Invocations","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0003756,626,"626 Invocations"
"2026-07-26T07:00:00.000Z","2026-07-26","Function Invocations","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0000264,44,"44 Invocations"
"2026-07-26T07:00:00.000Z","2026-07-26","Edge Requests - Additional CPU Duration","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.000010083333333333332,0.000030555579999999995,"110 ms"
"2026-07-26T07:00:00.000Z","2026-07-26","Edge Requests - Additional CPU Duration","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.00000675,0.000019444519999999998,"70 ms"
"2026-07-26T07:00:00.000Z","2026-07-26","Edge Requests - Additional CPU Duration","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.000006083333333333335,0.0000166667,"60 ms"
"2026-07-26T07:00:00.000Z","2026-07-26","Fast Data Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,0.005326133,"5.33 MB"
"2026-07-26T07:00:00.000Z","2026-07-26","Fast Data Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,0.004863047,"4.86 MB"
"2026-07-26T07:00:00.000Z","2026-07-26","Fast Data Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,0.001581619,"1.58 MB"
"2026-07-26T07:00:00.000Z","2026-07-26","Blob Storage Size","","",0.04514051571680324,1.9626311181,"1.96 GB"
"2026-07-26T07:00:00.000Z","2026-07-26","Web Analytics Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00006,2,"2 Events"
"2026-07-26T07:00:00.000Z","2026-07-26","Edge Requests","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,705,"705 Requests"
"2026-07-26T07:00:00.000Z","2026-07-26","Edge Requests","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,567,"567 Requests"
"2026-07-26T07:00:00.000Z","2026-07-26","Edge Requests","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,456,"456 Requests"
"2026-07-26T07:00:00.000Z","2026-07-26","Edge Requests","","",0,351,"351 Requests"
"2026-07-26T07:00:00.000Z","2026-07-26","Fluid Active CPU","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0007839666666666666,0.005847222191630367,"21.05 seconds"
"2026-07-26T07:00:00.000Z","2026-07-26","Fluid Active CPU","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0006796694444444443,0.004661111156737186,"16.78 seconds"
"2026-07-26T07:00:00.000Z","2026-07-26","Fluid Active CPU","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00034168888888888886,0.0026694444516324467,"9.61 seconds"
"2026-07-26T07:00:00.000Z","2026-07-26","Pro","","",0.6451612903225806,0,""
"2026-07-26T07:00:00.000Z","2026-07-26","Observability Events","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0016584,1382,"1,382 Events"
"2026-07-26T07:00:00.000Z","2026-07-26","Observability Events","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0014556,1213,"1,213 Events"
"2026-07-26T07:00:00.000Z","2026-07-26","Observability Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0009288,774,"774 Events"
"2026-07-26T07:00:00.000Z","2026-07-26","Fast Origin Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.00036565351000000004,0.001847262,"1.85 MB"
"2026-07-26T07:00:00.000Z","2026-07-26","Fast Origin Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.00048518448,0.002829222,"2.83 MB"
"2026-07-26T07:00:00.000Z","2026-07-26","Fast Origin Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00005611172999999998,0.000905449,"905.45 kB"
"2026-07-26T07:00:00.000Z","2026-07-26","Fast Origin Transfer","","",0.00009134814,0.001522469,"1.52 MB"
"2026-07-26T07:00:00.000Z","2026-07-26","Build CPU Minutes","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.014,4,"4 minutes"
"2026-07-26T07:00:00.000Z","2026-07-26","Blob Simple Operations","","",0.000104,260,"260 Operations"
"2026-07-26T07:00:00.000Z","2026-07-26","ISR Reads","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0000152,38,"38 Reads"
"2026-07-26T07:00:00.000Z","2026-07-26","ISR Reads","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0000108,27,"27 Reads"
"2026-07-26T07:00:00.000Z","2026-07-26","ISR Reads","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.00001,25,"25 Reads"
"2026-07-26T07:00:00.000Z","2026-07-26","Blob Advanced Operations","","",0.00129,258,"258 Operations"
"2026-07-26T07:00:00.000Z","2026-07-26","Blob Data Transfer","","",0.000120696614,0.001801442,"1.8 MB"
"2026-07-27T07:00:00.000Z","2026-07-27","Fluid Provisioned Memory","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.2973372187874561,27.9671806967951,"27.97 GB Hrs"
"2026-07-27T07:00:00.000Z","2026-07-27","Fluid Provisioned Memory","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.002179668195908294,0.20018841072902896,"0.2 GB Hrs"
"2026-07-27T07:00:00.000Z","2026-07-27","Fluid Provisioned Memory","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00013914430552447557,0.01312682127587251,"0.01 GB Hrs"
"2026-07-27T07:00:00.000Z","2026-07-27","Function Invocations","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.2701338351821588,450223.05863693124,"450,223.06 Invocations"
"2026-07-27T07:00:00.000Z","2026-07-27","Function Invocations","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0035933727465112717,5988.954577518785,"5,988.95 Invocations"
"2026-07-27T07:00:00.000Z","2026-07-27","Function Invocations","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00001559207132998883,25.98678554998138,"25.99 Invocations"
"2026-07-27T07:00:00.000Z","2026-07-27","Edge Requests - Additional CPU Duration","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0034962500000000007,0.010638888866916288,"38.3 seconds"
"2026-07-27T07:00:00.000Z","2026-07-27","Edge Requests - Additional CPU Duration","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.00012091666666666667,0.00035555551808371224,"1.28 seconds"
"2026-07-27T07:00:00.000Z","2026-07-27","Edge Requests - Additional CPU Duration","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.000010166666666666667,0.000030555615000000004,"110 ms"
"2026-07-27T07:00:00.000Z","2026-07-27","Fast Data Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,0.09659404943793616,"96.59 MB"
"2026-07-27T07:00:00.000Z","2026-07-27","Fast Data Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,0.005749940940087846,"5.75 MB"
"2026-07-27T07:00:00.000Z","2026-07-27","Fast Data Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,7.259632936621975,"7.26 GB"
"2026-07-27T07:00:00.000Z","2026-07-27","Blob Storage Size","","",0.04051260605943814,1.7614176548,"1.76 GB"
"2026-07-27T07:00:00.000Z","2026-07-27","Web Analytics Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00069,23,"23 Events"
"2026-07-27T07:00:00.000Z","2026-07-27","Edge Requests","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,1232,"1,232 Requests"
"2026-07-27T07:00:00.000Z","2026-07-27","Edge Requests","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,5539,"5,539 Requests"
"2026-07-27T07:00:00.000Z","2026-07-27","Edge Requests","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,225755,"225,755 Requests"
"2026-07-27T07:00:00.000Z","2026-07-27","Edge Requests","","",0,9003,"9,003 Requests"
"2026-07-27T07:00:00.000Z","2026-07-27","Image Optimization Cache Reads","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0000016,4,"4 Reads"
"2026-07-27T07:00:00.000Z","2026-07-27","Fluid Active CPU","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.18557618030363593,1.392162849086311,"1 hours"
"2026-07-27T07:00:00.000Z","2026-07-27","Fluid Active CPU","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.00678831243304068,0.05065180764391297,"3 minutes"
"2026-07-27T07:00:00.000Z","2026-07-27","Fluid Active CPU","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0002895372633234206,0.0022620098697763396,"8.14 seconds"
"2026-07-27T07:00:00.000Z","2026-07-27","Pro","","",0.6451612903225806,0,""
"2026-07-27T07:00:00.000Z","2026-07-27","Observability Events","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",1.0762683646134468,896890.303844539,"896,890.3 Events"
"2026-07-27T07:00:00.000Z","2026-07-27","Observability Events","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.014868573739797058,12390.47811649755,"12,390.48 Events"
"2026-07-27T07:00:00.000Z","2026-07-27","Observability Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0014750616467560508,1229.2180389633756,"1,229.22 Events"
"2026-07-27T07:00:00.000Z","2026-07-27","Fast Origin Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",4.663139987312003,18.800513086832908,"18.8 GB"
"2026-07-27T07:00:00.000Z","2026-07-27","Fast Origin Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.011828954754853084,0.051530706725057836,"51.53 MB"
"2026-07-27T07:00:00.000Z","2026-07-27","Fast Origin Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00011781473118634802,0.0019557040760727474,"1.96 MB"
"2026-07-27T07:00:00.000Z","2026-07-27","Fast Origin Transfer","","",0.0029745309819579338,0.04957551636596556,"49.58 MB"
"2026-07-27T07:00:00.000Z","2026-07-27","Build CPU Minutes","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",1.624,464,"7 hours"
"2026-07-27T07:00:00.000Z","2026-07-27","Blob Simple Operations","","",0.00311,7775,"7,775 Operations"
"2026-07-27T07:00:00.000Z","2026-07-27","ISR Reads","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0001236,309,"309 Reads"
"2026-07-27T07:00:00.000Z","2026-07-27","ISR Reads","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0000852,213,"213 Reads"
"2026-07-27T07:00:00.000Z","2026-07-27","ISR Reads","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.000015199999999999998,38,"38 Reads"
"2026-07-27T07:00:00.000Z","2026-07-27","Blob Advanced Operations","","",1.23698,247396,"247,396 Operations"
"2026-07-27T07:00:00.000Z","2026-07-27","Blob Data Transfer","","",0.0033506997980000002,0.050269508,"50.27 MB"
"2026-07-28T07:00:00.000Z","2026-07-28","Fluid Provisioned Memory","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.27226485094615355,25.607348203166477,"25.61 GB Hrs"
"2026-07-28T07:00:00.000Z","2026-07-28","Fluid Provisioned Memory","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0031871517560687003,0.2962706412668405,"0.3 GB Hrs"
"2026-07-28T07:00:00.000Z","2026-07-28","Fluid Provisioned Memory","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0001991963306666667,0.01879210666668334,"0.02 GB Hrs"
"2026-07-28T07:00:00.000Z","2026-07-28","Function Invocations","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.23467421526155446,391123.6921025908,"391,123.69 Invocations"
"2026-07-28T07:00:00.000Z","2026-07-28","Function Invocations","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.005170386131134912,8617.310218558187,"8,617.31 Invocations"
"2026-07-28T07:00:00.000Z","2026-07-28","Function Invocations","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.000017398607310618754,28.99767885103126,"29 Invocations"
"2026-07-28T07:00:00.000Z","2026-07-28","Edge Requests - Additional CPU Duration","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0024314166666666664,0.007405555566666667,"26.66 seconds"
"2026-07-28T07:00:00.000Z","2026-07-28","Edge Requests - Additional CPU Duration","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.00017541666666666666,0.0005222222333333333,"1.88 seconds"
"2026-07-28T07:00:00.000Z","2026-07-28","Edge Requests - Additional CPU Duration","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.000017333333333333336,0.0000444444,"160 ms"
"2026-07-28T07:00:00.000Z","2026-07-28","Fast Data Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,0.07760591482833114,"77.61 MB"
"2026-07-28T07:00:00.000Z","2026-07-28","Fast Data Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,0.008236256759081975,"8.24 MB"
"2026-07-28T07:00:00.000Z","2026-07-28","Fast Data Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,2.628222925412587,"2.63 GB"
"2026-07-28T07:00:00.000Z","2026-07-28","Blob Storage Size","","",0.04683334815108906,2.0362325283,"2.04 GB"
"2026-07-28T07:00:00.000Z","2026-07-28","Web Analytics Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00066,22,"22 Events"
"2026-07-28T07:00:00.000Z","2026-07-28","Edge Requests","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,935,"935 Requests"
"2026-07-28T07:00:00.000Z","2026-07-28","Edge Requests","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,6496,"6,496 Requests"
"2026-07-28T07:00:00.000Z","2026-07-28","Edge Requests","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,195775,"195,775 Requests"
"2026-07-28T07:00:00.000Z","2026-07-28","Edge Requests","","",0,4474,"4,474 Requests"
"2026-07-28T07:00:00.000Z","2026-07-28","Image Optimization Cache Reads","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",4e-7,1,"1 Read"
"2026-07-28T07:00:00.000Z","2026-07-28","Fluid Active CPU","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.15750422475953568,1.1808392952923483,"1 hours"
"2026-07-28T07:00:00.000Z","2026-07-28","Fluid Active CPU","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.007928569684908788,0.05998570484119263,"3 minutes"
"2026-07-28T07:00:00.000Z","2026-07-28","Fluid Active CPU","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0004149333333333333,0.003241666666458983,"11.67 seconds"
"2026-07-28T07:00:00.000Z","2026-07-28","Pro","","",0.6451612903225806,0,""
"2026-07-28T07:00:00.000Z","2026-07-28","Observability Events","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.9617292874260737,801441.0728550614,"801,441.07 Events"
"2026-07-28T07:00:00.000Z","2026-07-28","Observability Events","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.02141299224056595,17844.160200471626,"17,844.16 Events"
"2026-07-28T07:00:00.000Z","2026-07-28","Observability Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0013605203333603827,1133.7669444669855,"1,133.77 Events"
"2026-07-28T07:00:00.000Z","2026-07-28","Fast Origin Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",1.5951509402447543,6.5007583517459055,"6.5 GB"
"2026-07-28T07:00:00.000Z","2026-07-28","Fast Origin Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.017760088436783197,0.07571225027971996,"75.71 MB"
"2026-07-28T07:00:00.000Z","2026-07-28","Fast Origin Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00014445431216577603,0.0024014558694296015,"2.4 MB"
"2026-07-28T07:00:00.000Z","2026-07-28","Fast Origin Transfer","","",0.0018389908862967068,0.030649848104945115,"30.65 MB"
"2026-07-28T07:00:00.000Z","2026-07-28","Build CPU Minutes","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",1.344,384,"6 hours"
"2026-07-28T07:00:00.000Z","2026-07-28","Blob Simple Operations","","",0.0017684,4421,"4,421 Operations"
"2026-07-28T07:00:00.000Z","2026-07-28","ISR Reads","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0001274930693069307,318.73267326732673,"318.73 Reads"
"2026-07-28T07:00:00.000Z","2026-07-28","ISR Reads","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0000613560396039604,153.39009900990098,"153.39 Reads"
"2026-07-28T07:00:00.000Z","2026-07-28","ISR Reads","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.00001235089108910891,30.877227722772275,"30.88 Reads"
"2026-07-28T07:00:00.000Z","2026-07-28","Blob Advanced Operations","","",1.2451,249020,"249,020 Operations"
"2026-07-28T07:00:00.000Z","2026-07-28","Blob Data Transfer","","",0.001847834808,0.027579624,"27.58 MB"
"2026-07-29T07:00:00.000Z","2026-07-29","Fluid Provisioned Memory","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.23957599294577775,22.55185635563907,"22.55 GB Hrs"
"2026-07-29T07:00:00.000Z","2026-07-29","Fluid Provisioned Memory","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0014281051591111108,0.13131434669425013,"0.13 GB Hrs"
"2026-07-29T07:00:00.000Z","2026-07-29","Fluid Provisioned Memory","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00011909085866666665,0.01123498666667796,"0.01 GB Hrs"
"2026-07-29T07:00:00.000Z","2026-07-29","Function Invocations","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.20613600841842444,343560.0140307074,"343,560.01 Invocations"
"2026-07-29T07:00:00.000Z","2026-07-29","Function Invocations","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.002921991614291864,4869.986023819773,"4,869.99 Invocations"
"2026-07-29T07:00:00.000Z","2026-07-29","Function Invocations","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.000011399967283684889,18.99994547280815,"19 Invocations"
"2026-07-29T07:00:00.000Z","2026-07-29","Edge Requests - Additional CPU Duration","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.00198975,0.0061388889326075115,"22.1 seconds"
"2026-07-29T07:00:00.000Z","2026-07-29","Edge Requests - Additional CPU Duration","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.00005683333333333332,0.00017222226739248774,"620 ms"
"2026-07-29T07:00:00.000Z","2026-07-29","Fast Data Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,0.029802863000000006,"29.8 MB"
